artist,album,track_name,track_id,popularity,speechiness,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Grant Macdonald,Ram Ranch 221,Ram Ranch 221,3g5oaaazm7oe4ex1A10DgG,0,0.264,0.282,0.931,0,-2.421,1,0.264,0.251,0.0,0.154,0.298,149.298,audio_features,3g5oaaazm7oe4ex1A10DgG,spotify:track:3g5oaaazm7oe4ex1A10DgG,https://api.spotify.com/v1/tracks/3g5oaaazm7oe4ex1A10DgG,https://api.spotify.com/v1/audio-analysis/3g5oaaazm7oe4ex1A10DgG,468153,3
Grant Macdonald,Ram Ranch 222,Ram Ranch 222,1PKRf6V9lGhBgETmP2Zmze,0,0.395,0.237,0.995,9,-2.372,0,0.395,0.602,1.73e-05,0.558,0.117,78.09,audio_features,1PKRf6V9lGhBgETmP2Zmze,spotify:track:1PKRf6V9lGhBgETmP2Zmze,https://api.spotify.com/v1/tracks/1PKRf6V9lGhBgETmP2Zmze,https://api.spotify.com/v1/audio-analysis/1PKRf6V9lGhBgETmP2Zmze,456942,4
Grant Macdonald,Ram Ranch 223,Ram Ranch 223,3LDCuH9S8EdRSn08WxKEZc,0,0.416,0.261,0.992,1,-2.709,1,0.416,0.807,0.00147,0.63,0.318,78.184,audio_features,3LDCuH9S8EdRSn08WxKEZc,spotify:track:3LDCuH9S8EdRSn08WxKEZc,https://api.spotify.com/v1/tracks/3LDCuH9S8EdRSn08WxKEZc,https://api.spotify.com/v1/audio-analysis/3LDCuH9S8EdRSn08WxKEZc,312711,4
Grant Macdonald,Ram Ranch 224,Ram Ranch 224,6UrNsC8rFKcB538LZgusyq,0,0.251,0.267,0.97,1,-2.398,1,0.251,0.414,1.16e-05,0.193,0.24,88.369,audio_features,6UrNsC8rFKcB538LZgusyq,spotify:track:6UrNsC8rFKcB538LZgusyq,https://api.spotify.com/v1/tracks/6UrNsC8rFKcB538LZgusyq,https://api.spotify.com/v1/audio-analysis/6UrNsC8rFKcB538LZgusyq,417877,4
Grant Macdonald,Ram Ranch 225,Ram Ranch 225,07t6kBDNHRGnU6cfdwjeYr,0,0.401,0.237,0.971,10,-2.683,0,0.401,0.23,1.14e-06,0.467,0.427,87.712,audio_features,07t6kBDNHRGnU6cfdwjeYr,spotify:track:07t6kBDNHRGnU6cfdwjeYr,https://api.spotify.com/v1/tracks/07t6kBDNHRGnU6cfdwjeYr,https://api.spotify.com/v1/audio-analysis/07t6kBDNHRGnU6cfdwjeYr,459589,4
Grant Macdonald,Ram Ranch 226,Ram Ranch 226,2WKBx0baWHUFq5ZWht7GoD,2,0.18,0.513,0.899,0,0.245,1,0.18,0.119,0.0,0.175,0.606,124.873,audio_features,2WKBx0baWHUFq5ZWht7GoD,spotify:track:2WKBx0baWHUFq5ZWht7GoD,https://api.spotify.com/v1/tracks/2WKBx0baWHUFq5ZWht7GoD,https://api.spotify.com/v1/audio-analysis/2WKBx0baWHUFq5ZWht7GoD,326157,4
Grant Macdonald,Ram Ranch 227,Ram Ranch 227,64XoYGWXHw3OrGj4SINob1,0,0.278,0.377,0.993,11,2.304,0,0.278,0.043,0.0,0.651,0.185,89.622,audio_features,64XoYGWXHw3OrGj4SINob1,spotify:track:64XoYGWXHw3OrGj4SINob1,https://api.spotify.com/v1/tracks/64XoYGWXHw3OrGj4SINob1,https://api.spotify.com/v1/audio-analysis/64XoYGWXHw3OrGj4SINob1,431183,4
Grant Macdonald,Ram Ranch 228,Ram Ranch 228,5FkikXTQRP5S7DHCAhFk9t,0,0.349,0.398,0.988,5,0.719,0,0.349,0.537,0.0,0.558,0.584,92.328,audio_features,5FkikXTQRP5S7DHCAhFk9t,spotify:track:5FkikXTQRP5S7DHCAhFk9t,https://api.spotify.com/v1/tracks/5FkikXTQRP5S7DHCAhFk9t,https://api.spotify.com/v1/audio-analysis/5FkikXTQRP5S7DHCAhFk9t,457237,3
Grant Macdonald,Ram Ranch 229,Ram Ranch 229,3TwexQLhiVAA6njzwNGICt,0,0.449,0.433,0.981,9,0.37,0,0.449,0.195,9.07e-06,0.383,0.301,119.765,audio_features,3TwexQLhiVAA6njzwNGICt,spotify:track:3TwexQLhiVAA6njzwNGICt,https://api.spotify.com/v1/tracks/3TwexQLhiVAA6njzwNGICt,https://api.spotify.com/v1/audio-analysis/3TwexQLhiVAA6njzwNGICt,665588,4
Grant Macdonald,Ram Ranch 230,Ram Ranch 230,6MKgpqxvu1u6YkIZrdIJP3,0,0.333,0.4,0.999,1,3.391,1,0.333,0.373,0.0,0.364,0.197,99.923,audio_features,6MKgpqxvu1u6YkIZrdIJP3,spotify:track:6MKgpqxvu1u6YkIZrdIJP3,https://api.spotify.com/v1/tracks/6MKgpqxvu1u6YkIZrdIJP3,https://api.spotify.com/v1/audio-analysis/6MKgpqxvu1u6YkIZrdIJP3,438232,4
Grant Macdonald,Ram Ranch 231,Ram Ranch 231,7mrykJ4QAfOfsvVNhSafbr,0,0.533,0.388,0.981,7,1.39,1,0.533,0.524,0.0,0.401,0.394,76.323,audio_features,7mrykJ4QAfOfsvVNhSafbr,spotify:track:7mrykJ4QAfOfsvVNhSafbr,https://api.spotify.com/v1/tracks/7mrykJ4QAfOfsvVNhSafbr,https://api.spotify.com/v1/audio-analysis/7mrykJ4QAfOfsvVNhSafbr,371936,4
Grant Macdonald,Ram Ranch 232,Ram Ranch 232,0KmYjFA4WOEhknNzmB4giD,0,0.324,0.478,0.968,7,1.55,0,0.324,0.475,0.0,0.413,0.572,119.031,audio_features,0KmYjFA4WOEhknNzmB4giD,spotify:track:0KmYjFA4WOEhknNzmB4giD,https://api.spotify.com/v1/tracks/0KmYjFA4WOEhknNzmB4giD,https://api.spotify.com/v1/audio-analysis/0KmYjFA4WOEhknNzmB4giD,684459,3
Grant Macdonald,Ram Ranch 233,Ram Ranch 233,0Yl8KCc0JjpQumhhbVVdYP,0,0.256,0.205,0.999,6,3.412,1,0.256,0.0604,0.0,0.328,0.0376,103.353,audio_features,0Yl8KCc0JjpQumhhbVVdYP,spotify:track:0Yl8KCc0JjpQumhhbVVdYP,https://api.spotify.com/v1/tracks/0Yl8KCc0JjpQumhhbVVdYP,https://api.spotify.com/v1/audio-analysis/0Yl8KCc0JjpQumhhbVVdYP,418337,4
Grant Macdonald,Ram Ranch 234,Ram Ranch 234,2cWO9dXzpFDemGpQcBZhit,0,0.117,0.613,0.979,0,0.8,1,0.117,0.482,0.0,0.497,0.755,116.019,audio_features,2cWO9dXzpFDemGpQcBZhit,spotify:track:2cWO9dXzpFDemGpQcBZhit,https://api.spotify.com/v1/tracks/2cWO9dXzpFDemGpQcBZhit,https://api.spotify.com/v1/audio-analysis/2cWO9dXzpFDemGpQcBZhit,434017,4
Grant Macdonald,Ram Ranch 235,Ram Ranch 235,3pKE68IcOKEfLxDLOgOBZF,0,0.173,0.327,0.928,7,-3.282,1,0.173,0.335,0.0,0.245,0.554,92.217,audio_features,3pKE68IcOKEfLxDLOgOBZF,spotify:track:3pKE68IcOKEfLxDLOgOBZF,https://api.spotify.com/v1/tracks/3pKE68IcOKEfLxDLOgOBZF,https://api.spotify.com/v1/audio-analysis/3pKE68IcOKEfLxDLOgOBZF,533329,3
Grant Macdonald,Ram Ranch 236,Ram Ranch 236,0o9wLwCw1h1QJmt5ifC1fX,0,0.237,0.41,0.937,9,-5.195,1,0.237,0.011,0.0,0.212,0.233,120.221,audio_features,0o9wLwCw1h1QJmt5ifC1fX,spotify:track:0o9wLwCw1h1QJmt5ifC1fX,https://api.spotify.com/v1/tracks/0o9wLwCw1h1QJmt5ifC1fX,https://api.spotify.com/v1/audio-analysis/0o9wLwCw1h1QJmt5ifC1fX,340444,4
Grant Macdonald,Ram Ranch 237,Ram Ranch 237,2GvvGKpPJm5ESuSDPfV6eA,0,0.204,0.342,0.937,7,-6.538,1,0.204,0.0762,0.117,0.114,0.541,90.002,audio_features,2GvvGKpPJm5ESuSDPfV6eA,spotify:track:2GvvGKpPJm5ESuSDPfV6eA,https://api.spotify.com/v1/tracks/2GvvGKpPJm5ESuSDPfV6eA,https://api.spotify.com/v1/audio-analysis/2GvvGKpPJm5ESuSDPfV6eA,548946,4
Grant Macdonald,Ram Ranch 238,Ram Ranch 238,05fgx30OF0PMsaoeSTp7dW,0,0.222,0.544,0.843,1,-3.249,1,0.222,0.0404,0.0,0.117,0.602,91.75,audio_features,05fgx30OF0PMsaoeSTp7dW,spotify:track:05fgx30OF0PMsaoeSTp7dW,https://api.spotify.com/v1/tracks/05fgx30OF0PMsaoeSTp7dW,https://api.spotify.com/v1/audio-analysis/05fgx30OF0PMsaoeSTp7dW,507385,4
Grant Macdonald,Ram Ranch 239,Ram Ranch 239,2XY9fkZP3Hceb1tI2pmRM4,0,0.276,0.409,0.927,4,-2.289,0,0.276,0.0964,0.0,0.111,0.781,89.86,audio_features,2XY9fkZP3Hceb1tI2pmRM4,spotify:track:2XY9fkZP3Hceb1tI2pmRM4,https://api.spotify.com/v1/tracks/2XY9fkZP3Hceb1tI2pmRM4,https://api.spotify.com/v1/audio-analysis/2XY9fkZP3Hceb1tI2pmRM4,806522,4
Grant Macdonald,Ram Ranch 240,Ram Ranch 240,550E0fRO1SOavnmPOCXVnQ,1,0.319,0.361,0.905,0,0.001,1,0.319,0.431,0.0,0.0852,0.515,87.218,audio_features,550E0fRO1SOavnmPOCXVnQ,spotify:track:550E0fRO1SOavnmPOCXVnQ,https://api.spotify.com/v1/tracks/550E0fRO1SOavnmPOCXVnQ,https://api.spotify.com/v1/audio-analysis/550E0fRO1SOavnmPOCXVnQ,567093,3
Grant Macdonald,Ram Ranch 241,Ram Ranch 241,6OQwXP0nRen5qpdc8FlOMf,0,0.437,0.478,0.926,7,-2.544,1,0.437,0.203,0.0,0.353,0.46,90.978,audio_features,6OQwXP0nRen5qpdc8FlOMf,spotify:track:6OQwXP0nRen5qpdc8FlOMf,https://api.spotify.com/v1/tracks/6OQwXP0nRen5qpdc8FlOMf,https://api.spotify.com/v1/audio-analysis/6OQwXP0nRen5qpdc8FlOMf,698794,4
Grant Macdonald,Ram Ranch 242,Ram Ranch 242,7hNrh1XFHDGa9aK0TVdgrG,0,0.163,0.628,0.65,1,-9.954,1,0.163,0.00265,0.0,0.102,0.22,99.99,audio_features,7hNrh1XFHDGa9aK0TVdgrG,spotify:track:7hNrh1XFHDGa9aK0TVdgrG,https://api.spotify.com/v1/tracks/7hNrh1XFHDGa9aK0TVdgrG,https://api.spotify.com/v1/audio-analysis/7hNrh1XFHDGa9aK0TVdgrG,385460,4
Grant Macdonald,Ram Ranch 243,Ram Ranch 243,1gn7UpJC7WkrEFqpPkcOHv,0,0.225,0.371,0.992,7,-0.811,1,0.225,0.000101,5.96e-06,0.216,0.199,115.865,audio_features,1gn7UpJC7WkrEFqpPkcOHv,spotify:track:1gn7UpJC7WkrEFqpPkcOHv,https://api.spotify.com/v1/tracks/1gn7UpJC7WkrEFqpPkcOHv,https://api.spotify.com/v1/audio-analysis/1gn7UpJC7WkrEFqpPkcOHv,643150,4
Grant Macdonald,Ram Ranch 244,Ram Ranch 244,1KwWYihjF97992p2BB2SYP,0,0.374,0.485,0.982,7,1.739,1,0.374,0.181,0.0,0.225,0.511,118.89,audio_features,1KwWYihjF97992p2BB2SYP,spotify:track:1KwWYihjF97992p2BB2SYP,https://api.spotify.com/v1/tracks/1KwWYihjF97992p2BB2SYP,https://api.spotify.com/v1/audio-analysis/1KwWYihjF97992p2BB2SYP,476969,4
Grant Macdonald,Ram Ranch 245,Ram Ranch 245,43o7FsYVfmqLuxi58IkXZs,0,0.249,0.466,0.872,0,-0.223,1,0.249,0.587,0.0,0.236,0.56,122.354,audio_features,43o7FsYVfmqLuxi58IkXZs,spotify:track:43o7FsYVfmqLuxi58IkXZs,https://api.spotify.com/v1/tracks/43o7FsYVfmqLuxi58IkXZs,https://api.spotify.com/v1/audio-analysis/43o7FsYVfmqLuxi58IkXZs,571358,3
Grant Macdonald,Ram Ranch 246,Ram Ranch 246,2o4quzf2K2kfwjktevLNMW,0,0.17,0.371,0.937,5,0.47,0,0.17,0.874,0.000114,0.325,0.679,135.461,audio_features,2o4quzf2K2kfwjktevLNMW,spotify:track:2o4quzf2K2kfwjktevLNMW,https://api.spotify.com/v1/tracks/2o4quzf2K2kfwjktevLNMW,https://api.spotify.com/v1/audio-analysis/2o4quzf2K2kfwjktevLNMW,625195,3
Grant Macdonald,Ram Ranch 247,Ram Ranch 247,4EbKMBGKG8ZluRTUE62hVo,0,0.312,0.429,0.986,0,0.591,1,0.312,0.288,0.0,0.562,0.744,115.757,audio_features,4EbKMBGKG8ZluRTUE62hVo,spotify:track:4EbKMBGKG8ZluRTUE62hVo,https://api.spotify.com/v1/tracks/4EbKMBGKG8ZluRTUE62hVo,https://api.spotify.com/v1/audio-analysis/4EbKMBGKG8ZluRTUE62hVo,450417,4
Grant Macdonald,Ram Ranch 248,Ram Ranch 248,4q5yn9a9WPZfpK8hfFOGHV,0,0.279,0.525,0.93,9,-1.912,0,0.279,0.427,3.95e-05,0.128,0.363,129.954,audio_features,4q5yn9a9WPZfpK8hfFOGHV,spotify:track:4q5yn9a9WPZfpK8hfFOGHV,https://api.spotify.com/v1/tracks/4q5yn9a9WPZfpK8hfFOGHV,https://api.spotify.com/v1/audio-analysis/4q5yn9a9WPZfpK8hfFOGHV,381686,4
Grant Macdonald,Ram Ranch 249,Ram Ranch 249,5b4oshEVSuvBJEqOEwuOBX,0,0.157,0.484,0.745,4,-2.889,1,0.157,0.259,0.0,0.18,0.438,95.133,audio_features,5b4oshEVSuvBJEqOEwuOBX,spotify:track:5b4oshEVSuvBJEqOEwuOBX,https://api.spotify.com/v1/tracks/5b4oshEVSuvBJEqOEwuOBX,https://api.spotify.com/v1/audio-analysis/5b4oshEVSuvBJEqOEwuOBX,479687,4
Grant Macdonald,Ram Ranch 250,Ram Ranch 250,5jX03cTdgYY31pM4F4RuiO,0,0.288,0.427,0.917,0,0.834,1,0.288,0.45,0.0,0.194,0.575,125.087,audio_features,5jX03cTdgYY31pM4F4RuiO,spotify:track:5jX03cTdgYY31pM4F4RuiO,https://api.spotify.com/v1/tracks/5jX03cTdgYY31pM4F4RuiO,https://api.spotify.com/v1/audio-analysis/5jX03cTdgYY31pM4F4RuiO,571931,3
Grant Macdonald,Ram Ranch 251,Ram Ranch 251,2uz0vzf8vTVno8gVVKXCKe,0,0.131,0.246,0.958,0,1.282,1,0.131,0.0725,0.0,0.54,0.77,79.262,audio_features,2uz0vzf8vTVno8gVVKXCKe,spotify:track:2uz0vzf8vTVno8gVVKXCKe,https://api.spotify.com/v1/tracks/2uz0vzf8vTVno8gVVKXCKe,https://api.spotify.com/v1/audio-analysis/2uz0vzf8vTVno8gVVKXCKe,542777,4
Grant Macdonald,Ram Ranch 252,Ram Ranch 252,2TYRXoFBOObCklRImLs66e,0,0.38,0.552,0.922,2,0.311,1,0.38,0.671,0.0,0.75,0.695,106.028,audio_features,2TYRXoFBOObCklRImLs66e,spotify:track:2TYRXoFBOObCklRImLs66e,https://api.spotify.com/v1/tracks/2TYRXoFBOObCklRImLs66e,https://api.spotify.com/v1/audio-analysis/2TYRXoFBOObCklRImLs66e,540104,3
Grant Macdonald,Ram Ranch 253,Ram Ranch 253,4DxJeACArn8qK23OI3Bi4Z,0,0.186,0.27,0.859,6,-6.103,1,0.186,0.00265,0.0,0.485,0.231,155.63,audio_features,4DxJeACArn8qK23OI3Bi4Z,spotify:track:4DxJeACArn8qK23OI3Bi4Z,https://api.spotify.com/v1/tracks/4DxJeACArn8qK23OI3Bi4Z,https://api.spotify.com/v1/audio-analysis/4DxJeACArn8qK23OI3Bi4Z,874488,4
Grant Macdonald,Ram Ranch 254,Ram Ranch 254,2Ca8nfF1lS19yq7QoACIx4,0,0.0562,0.641,0.884,7,-3.84,0,0.0562,0.031,1.04e-05,0.23,0.443,120.051,audio_features,2Ca8nfF1lS19yq7QoACIx4,spotify:track:2Ca8nfF1lS19yq7QoACIx4,https://api.spotify.com/v1/tracks/2Ca8nfF1lS19yq7QoACIx4,https://api.spotify.com/v1/audio-analysis/2Ca8nfF1lS19yq7QoACIx4,448783,4
Grant Macdonald,Ram Ranch 255,Ram Ranch 255,218W9G7ZrS7ln4AJjrOyv3,0,0.29,0.441,0.92,10,-2.454,0,0.29,0.127,0.0,0.217,0.67,160.749,audio_features,218W9G7ZrS7ln4AJjrOyv3,spotify:track:218W9G7ZrS7ln4AJjrOyv3,https://api.spotify.com/v1/tracks/218W9G7ZrS7ln4AJjrOyv3,https://api.spotify.com/v1/audio-analysis/218W9G7ZrS7ln4AJjrOyv3,553928,4
Grant Macdonald,Ram Ranch 256,Ram Ranch 256,6CAju7FFCCNJm4TNzYcdAH,0,0.193,0.514,0.937,1,-1.673,1,0.193,0.203,0.0,0.278,0.627,115.705,audio_features,6CAju7FFCCNJm4TNzYcdAH,spotify:track:6CAju7FFCCNJm4TNzYcdAH,https://api.spotify.com/v1/tracks/6CAju7FFCCNJm4TNzYcdAH,https://api.spotify.com/v1/audio-analysis/6CAju7FFCCNJm4TNzYcdAH,633822,3
Grant Macdonald,Ram Ranch 257,Ram Ranch 257,61GfnO2B5CKVdZThXM1UlN,0,0.321,0.493,0.899,4,-3.113,0,0.321,0.499,0.0,0.0878,0.412,121.603,audio_features,61GfnO2B5CKVdZThXM1UlN,spotify:track:61GfnO2B5CKVdZThXM1UlN,https://api.spotify.com/v1/tracks/61GfnO2B5CKVdZThXM1UlN,https://api.spotify.com/v1/audio-analysis/61GfnO2B5CKVdZThXM1UlN,537122,3
Grant Macdonald,Ram Ranch 258,Ram Ranch 258,218kkIHum3rEpvMmAbn253,0,0.0708,0.469,0.878,8,-3.932,1,0.0708,0.262,3.17e-06,0.236,0.337,80.215,audio_features,218kkIHum3rEpvMmAbn253,spotify:track:218kkIHum3rEpvMmAbn253,https://api.spotify.com/v1/tracks/218kkIHum3rEpvMmAbn253,https://api.spotify.com/v1/audio-analysis/218kkIHum3rEpvMmAbn253,313327,4
Grant Macdonald,Ram Ranch 259,Ram Ranch 259,768iQkvJWttlggWub5LRb3,0,0.372,0.338,0.982,9,1.431,1,0.372,0.771,3.75e-05,0.455,0.496,83.228,audio_features,768iQkvJWttlggWub5LRb3,spotify:track:768iQkvJWttlggWub5LRb3,https://api.spotify.com/v1/tracks/768iQkvJWttlggWub5LRb3,https://api.spotify.com/v1/audio-analysis/768iQkvJWttlggWub5LRb3,573886,3
Grant Macdonald,Ram Ranch 260,Ram Ranch 260,3ljpZAOPsfgdGolnXiV5qw,0,0.244,0.345,0.901,7,-0.4,1,0.244,0.962,0.00968,0.234,0.417,80.029,audio_features,3ljpZAOPsfgdGolnXiV5qw,spotify:track:3ljpZAOPsfgdGolnXiV5qw,https://api.spotify.com/v1/tracks/3ljpZAOPsfgdGolnXiV5qw,https://api.spotify.com/v1/audio-analysis/3ljpZAOPsfgdGolnXiV5qw,511717,4
Grant Macdonald,Ram Ranch 261,Ram Ranch 261,4depzuzDum0YweSepwrGxt,0,0.0576,0.651,0.94,5,-1.309,1,0.0576,0.185,0.0,0.162,0.689,159.984,audio_features,4depzuzDum0YweSepwrGxt,spotify:track:4depzuzDum0YweSepwrGxt,https://api.spotify.com/v1/tracks/4depzuzDum0YweSepwrGxt,https://api.spotify.com/v1/audio-analysis/4depzuzDum0YweSepwrGxt,432146,4
Grant Macdonald,Ram Ranch 262,Ram Ranch 262,15cpteCYhjc3tSPLY0rrFh,0,0.315,0.457,0.961,9,0.488,1,0.315,0.00238,0.0,0.227,0.294,119.936,audio_features,15cpteCYhjc3tSPLY0rrFh,spotify:track:15cpteCYhjc3tSPLY0rrFh,https://api.spotify.com/v1/tracks/15cpteCYhjc3tSPLY0rrFh,https://api.spotify.com/v1/audio-analysis/15cpteCYhjc3tSPLY0rrFh,896708,4
Grant Macdonald,Ram Ranch 263,Ram Ranch 263,6n6D01ckm4TKaUNFYf2Axd,0,0.337,0.3,0.962,11,-2.628,0,0.337,0.384,3.86e-06,0.309,0.334,115.736,audio_features,6n6D01ckm4TKaUNFYf2Axd,spotify:track:6n6D01ckm4TKaUNFYf2Axd,https://api.spotify.com/v1/tracks/6n6D01ckm4TKaUNFYf2Axd,https://api.spotify.com/v1/audio-analysis/6n6D01ckm4TKaUNFYf2Axd,461113,4
Grant Macdonald,Ram Ranch 264,Ram Ranch 264,74qoA1P5IpCtCaLESYgf8U,0,0.323,0.727,0.934,6,-1.2,0,0.323,0.265,0.0,0.0859,0.645,140.074,audio_features,74qoA1P5IpCtCaLESYgf8U,spotify:track:74qoA1P5IpCtCaLESYgf8U,https://api.spotify.com/v1/tracks/74qoA1P5IpCtCaLESYgf8U,https://api.spotify.com/v1/audio-analysis/74qoA1P5IpCtCaLESYgf8U,535689,4
Grant Macdonald,Ram Ranch 265,Ram Ranch 265,2uY5fdcTLzzu790NuX6ko4,0,0.205,0.291,0.959,11,-2.143,1,0.205,0.712,0.0,0.5,0.474,102.964,audio_features,2uY5fdcTLzzu790NuX6ko4,spotify:track:2uY5fdcTLzzu790NuX6ko4,https://api.spotify.com/v1/tracks/2uY5fdcTLzzu790NuX6ko4,https://api.spotify.com/v1/audio-analysis/2uY5fdcTLzzu790NuX6ko4,537801,4
Grant Macdonald,Ram Ranch 266,Ram Ranch 266,4iXbt6pRjyvPs6G2Igme6m,0,0.204,0.577,0.996,2,1.483,1,0.204,0.207,1.46e-05,0.752,0.511,119.871,audio_features,4iXbt6pRjyvPs6G2Igme6m,spotify:track:4iXbt6pRjyvPs6G2Igme6m,https://api.spotify.com/v1/tracks/4iXbt6pRjyvPs6G2Igme6m,https://api.spotify.com/v1/audio-analysis/4iXbt6pRjyvPs6G2Igme6m,508500,4
Grant Macdonald,Ram Ranch 267,Ram Ranch 267,6ljtdJErRmBfgoytnwKwnf,0,0.327,0.386,0.989,2,0.406,1,0.327,0.116,0.0,0.13,0.526,119.332,audio_features,6ljtdJErRmBfgoytnwKwnf,spotify:track:6ljtdJErRmBfgoytnwKwnf,https://api.spotify.com/v1/tracks/6ljtdJErRmBfgoytnwKwnf,https://api.spotify.com/v1/audio-analysis/6ljtdJErRmBfgoytnwKwnf,577162,4
Grant Macdonald,Ram Ranch 268,Ram Ranch 268,4JDI6AEkqjKRXoB8gMt1f8,0,0.345,0.331,0.928,10,-2.532,0,0.345,0.176,0.0,0.249,0.366,81.246,audio_features,4JDI6AEkqjKRXoB8gMt1f8,spotify:track:4JDI6AEkqjKRXoB8gMt1f8,https://api.spotify.com/v1/tracks/4JDI6AEkqjKRXoB8gMt1f8,https://api.spotify.com/v1/audio-analysis/4JDI6AEkqjKRXoB8gMt1f8,433376,4
Grant Macdonald,Ram Ranch 269,Ram Ranch 269,7JXYBxAD0YQD5T0vZfUXP9,0,0.253,0.43,0.979,7,1.508,1,0.253,0.429,0.0,0.576,0.521,119.369,audio_features,7JXYBxAD0YQD5T0vZfUXP9,spotify:track:7JXYBxAD0YQD5T0vZfUXP9,https://api.spotify.com/v1/tracks/7JXYBxAD0YQD5T0vZfUXP9,https://api.spotify.com/v1/audio-analysis/7JXYBxAD0YQD5T0vZfUXP9,565987,4
Grant Macdonald,Ram Ranch 270,Ram Ranch 270,6ZENyOh758O7X0BiVfjtOp,0,0.575,0.374,0.988,9,0.74,0,0.575,0.806,0.0,0.214,0.367,86.693,audio_features,6ZENyOh758O7X0BiVfjtOp,spotify:track:6ZENyOh758O7X0BiVfjtOp,https://api.spotify.com/v1/tracks/6ZENyOh758O7X0BiVfjtOp,https://api.spotify.com/v1/audio-analysis/6ZENyOh758O7X0BiVfjtOp,624345,4
Grant Macdonald,Ram Ranch 271,Ram Ranch 271,3EgXxhouRpHADZkBPuyJas,0,0.0619,0.411,0.819,6,-1.937,1,0.0619,0.0156,0.0,0.191,0.247,114.247,audio_features,3EgXxhouRpHADZkBPuyJas,spotify:track:3EgXxhouRpHADZkBPuyJas,https://api.spotify.com/v1/tracks/3EgXxhouRpHADZkBPuyJas,https://api.spotify.com/v1/audio-analysis/3EgXxhouRpHADZkBPuyJas,576738,4
Grant Macdonald,Ram Ranch 272,Ram Ranch 272,6LYfVaFjAiqPeXXawyk84Z,0,0.384,0.459,0.978,6,-3.121,0,0.384,0.00244,2.19e-06,0.216,0.416,103.994,audio_features,6LYfVaFjAiqPeXXawyk84Z,spotify:track:6LYfVaFjAiqPeXXawyk84Z,https://api.spotify.com/v1/tracks/6LYfVaFjAiqPeXXawyk84Z,https://api.spotify.com/v1/audio-analysis/6LYfVaFjAiqPeXXawyk84Z,410565,4
Grant Macdonald,Ram Ranch 273,Ram Ranch 273,1PU2oNByq5zC7uNFqxVZRW,0,0.468,0.285,0.962,8,0.662,1,0.468,0.493,0.000367,0.642,0.294,80.165,audio_features,1PU2oNByq5zC7uNFqxVZRW,spotify:track:1PU2oNByq5zC7uNFqxVZRW,https://api.spotify.com/v1/tracks/1PU2oNByq5zC7uNFqxVZRW,https://api.spotify.com/v1/audio-analysis/1PU2oNByq5zC7uNFqxVZRW,329471,4
Grant Macdonald,Ram Ranch 274,Ram Ranch 274,1CJOF99LPfPbP7bpPJXz6F,0,0.385,0.441,0.768,9,-4.959,1,0.385,0.443,1.2e-06,0.282,0.352,114.876,audio_features,1CJOF99LPfPbP7bpPJXz6F,spotify:track:1CJOF99LPfPbP7bpPJXz6F,https://api.spotify.com/v1/tracks/1CJOF99LPfPbP7bpPJXz6F,https://api.spotify.com/v1/audio-analysis/1CJOF99LPfPbP7bpPJXz6F,392006,4
Grant Macdonald,Ram Ranch 275,Ram Ranch 275,0aTGYh5biD7UedMMwm38xa,0,0.0455,0.235,0.873,0,-1.866,1,0.0455,0.000133,0.403,0.0474,0.181,200.447,audio_features,0aTGYh5biD7UedMMwm38xa,spotify:track:0aTGYh5biD7UedMMwm38xa,https://api.spotify.com/v1/tracks/0aTGYh5biD7UedMMwm38xa,https://api.spotify.com/v1/audio-analysis/0aTGYh5biD7UedMMwm38xa,391804,4
Grant Macdonald,Ram Ranch 276,Ram Ranch 276,5NxtD3tqiwDzsFwcY4uGII,0,0.41,0.381,0.85,2,-4.546,1,0.41,0.00124,0.0,0.109,0.117,81.918,audio_features,5NxtD3tqiwDzsFwcY4uGII,spotify:track:5NxtD3tqiwDzsFwcY4uGII,https://api.spotify.com/v1/tracks/5NxtD3tqiwDzsFwcY4uGII,https://api.spotify.com/v1/audio-analysis/5NxtD3tqiwDzsFwcY4uGII,354530,4
Grant Macdonald,Ram Ranch 277,Ram Ranch 277,0CJSSufVQcigZflMWSLGRh,0,0.301,0.547,0.963,6,0.482,1,0.301,0.545,0.0,0.104,0.852,103.662,audio_features,0CJSSufVQcigZflMWSLGRh,spotify:track:0CJSSufVQcigZflMWSLGRh,https://api.spotify.com/v1/tracks/0CJSSufVQcigZflMWSLGRh,https://api.spotify.com/v1/audio-analysis/0CJSSufVQcigZflMWSLGRh,539475,4
Grant Macdonald,Ram Ranch 278,Ram Ranch 278,1YFdmQhD973nOV5ClsQu04,0,0.183,0.359,0.983,6,-3.023,1,0.183,0.0264,0.0,0.809,0.135,98.706,audio_features,1YFdmQhD973nOV5ClsQu04,spotify:track:1YFdmQhD973nOV5ClsQu04,https://api.spotify.com/v1/tracks/1YFdmQhD973nOV5ClsQu04,https://api.spotify.com/v1/audio-analysis/1YFdmQhD973nOV5ClsQu04,509286,4
